1500571998.0={"ticker":{"high":310,"low":280,"last":303,"vol":42663.942461,"buy":302.15,"sell":303}}
1500572028.27={"ticker":{"high":310,"low":280,"last":303,"vol":42680.832461,"buy":302.15,"sell":303}}
1500572058.54={"ticker":{"high":310,"low":280,"last":303,"vol":42680.832461,"buy":302.15,"sell":303.01}}
1500572088.79={"ticker":{"high":310,"low":280,"last":302,"vol":42877.329427,"buy":301.89,"sell":302}}
1500572119.0={"ticker":{"high":310,"low":280,"last":302,"vol":42882.229427,"buy":301.89,"sell":302}}
1500572149.25={"ticker":{"high":310,"low":280,"last":302,"vol":42904.6248,"buy":301.89,"sell":302}}
1500572179.49={"ticker":{"high":310,"low":280,"last":302,"vol":42904.638125,"buy":301.89,"sell":302}}
1500572209.78={"ticker":{"high":310,"low":280,"last":301.89,"vol":42904.84475,"buy":301.6,"sell":301.89}}
1500572240.03={"ticker":{"high":310,"low":280,"last":301.6,"vol":42900.403714,"buy":301.6,"sell":301.89}}
1500572270.31={"ticker":{"high":310,"low":280,"last":301.89,"vol":42915.282208,"buy":301.61,"sell":301.89}}
1500572300.55={"ticker":{"high":310,"low":280,"last":301,"vol":43153.25531,"buy":300.39,"sell":301}}
1500572330.8={"ticker":{"high":310,"low":280,"last":301,"vol":43184.35531,"buy":300.39,"sell":301}}
1500572361.02={"ticker":{"high":310,"low":280,"last":301,"vol":43220.364318,"buy":301,"sell":301.61}}
1500572391.27={"ticker":{"high":310,"low":280,"last":301,"vol":43220.364318,"buy":301,"sell":301.61}}
1500572421.52={"ticker":{"high":310,"low":280,"last":301,"vol":43220.364318,"buy":300.39,"sell":301}}
1500572451.79={"ticker":{"high":310,"low":280,"last":301,"vol":43225.019938,"buy":300.39,"sell":301}}
1500572482.04={"ticker":{"high":310,"low":280,"last":301,"vol":43202.246331,"buy":300.39,"sell":301}}
1500572512.31={"ticker":{"high":310,"low":280,"last":301,"vol":43202.246331,"buy":300.5,"sell":301}}
1500572542.56={"ticker":{"high":310,"low":280,"last":301,"vol":43202.246331,"buy":300.5,"sell":301}}
