1499708094.87={"ticker":{"high":350,"low":320.6,"last":333.1,"vol":44838.242112,"buy":329.97,"sell":333}}
1499708125.13={"ticker":{"high":350,"low":320.6,"last":333,"vol":44876.070019,"buy":329.97,"sell":333}}
1499708155.42={"ticker":{"high":350,"low":320.6,"last":333,"vol":44921.82524,"buy":329.97,"sell":333}}
1499708185.62={"ticker":{"high":350,"low":320.6,"last":333,"vol":44921.82524,"buy":329.97,"sell":333}}
1499708215.87={"ticker":{"high":350,"low":320.6,"last":333,"vol":44921.82524,"buy":329.97,"sell":333}}
1499708246.2={"ticker":{"high":350,"low":320.6,"last":330,"vol":45058.193009,"buy":330,"sell":333}}
1499708276.5={"ticker":{"high":350,"low":320.6,"last":330,"vol":45058.193009,"buy":330,"sell":333}}
1499708306.73={"ticker":{"high":350,"low":320.6,"last":330,"vol":45058.193009,"buy":330,"sell":332.98}}
1499708336.94={"ticker":{"high":350,"low":320.6,"last":330,"vol":45056.573267,"buy":330,"sell":333}}
1499708367.21={"ticker":{"high":350,"low":320.6,"last":330,"vol":45056.573267,"buy":330,"sell":332.98}}
1499708397.53={"ticker":{"high":350,"low":320.6,"last":330,"vol":45133.481434,"buy":330,"sell":332.98}}
1499708427.8={"ticker":{"high":350,"low":320.6,"last":330,"vol":45132.316818,"buy":330,"sell":332.98}}
1499708458.04={"ticker":{"high":350,"low":320.6,"last":330,"vol":45132.316818,"buy":330,"sell":332.98}}
1499708488.29={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45283.226783,"buy":330,"sell":332.98}}
1499708518.56={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45283.226783,"buy":330,"sell":332.98}}
1499708548.77={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45283.226783,"buy":330,"sell":332.9}}
1499708579.03={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45283.226783,"buy":329.88,"sell":332.88}}
1499708609.3={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45283.226783,"buy":329.88,"sell":332.9}}
1499708639.58={"ticker":{"high":350,"low":320.6,"last":332.9,"vol":45283.626783,"buy":329.88,"sell":332.9}}
1499708669.87={"ticker":{"high":350,"low":320.6,"last":332.9,"vol":45283.626783,"buy":329.88,"sell":332.9}}
1499708700.08={"ticker":{"high":350,"low":320.6,"last":332.9,"vol":45283.626783,"buy":329.91,"sell":332.9}}
1499708730.29={"ticker":{"high":350,"low":320.6,"last":332.9,"vol":45283.626783,"buy":329.94,"sell":332.9}}
1499708760.5={"ticker":{"high":350,"low":320.6,"last":332.9,"vol":45366.926783,"buy":330,"sell":332.9}}
1499708790.74={"ticker":{"high":350,"low":320.6,"last":332.9,"vol":45367.726783,"buy":330.05,"sell":333.49}}
1499708821.02={"ticker":{"high":350,"low":320.6,"last":332.9,"vol":45367.726783,"buy":330.05,"sell":333}}
1499708851.23={"ticker":{"high":350,"low":320.6,"last":330.05,"vol":45370.930789,"buy":330.05,"sell":333}}
1499708881.51={"ticker":{"high":350,"low":320.6,"last":330.05,"vol":45370.930789,"buy":330.05,"sell":333}}
1499708911.75={"ticker":{"high":350,"low":320.6,"last":330.05,"vol":45370.930789,"buy":330.05,"sell":333}}
1499708942.03={"ticker":{"high":350,"low":320.6,"last":330.05,"vol":45370.930789,"buy":330.12,"sell":333}}
1499708972.3={"ticker":{"high":350,"low":320.6,"last":330.05,"vol":45370.930789,"buy":330.12,"sell":333}}
